external_id,timestamp,amount,currency,counterparty,raw_category_hint
SYN-0001502,2026-01-02T09:46:44+00:00,22582.41,USD,Johnson Ltd,wire
SYN-0001503,2026-01-19T14:55:33+00:00,2153.9,USD,Dalton-Nguyen,
SYN-0001504,2026-01-29T22:31:54+00:00,15737.14,USD,Mcdonald-Pitts,internal_transfer
SYN-0001505,2026-01-22T15:26:12+00:00,8891.25,USD,Dunn-Taylor,internal_transfer
SYN-0001506,2026-01-10T14:51:29+00:00,18960.31,USD,"Ryan, Garza and Bryant",fee
SYN-0001507,2026-01-04T19:30:44+00:00,19110.94,USD,"Fields, Elliott and Mills",refund
SYN-0001508,2026-01-05T12:15:18+00:00,20058.96,USD,"Ferguson, Stout and Olson",refund
SYN-0001509,2026-01-05T17:19:10+00:00,7760.48,USD,Ballard Group,wire
SYN-0001510,2026-01-23T14:13:34+00:00,5793.12,USD,Diaz-Green,wire
SYN-0001511,2026-01-30T22:47:22+00:00,22821.63,USD,Smith-Mills,
SYN-0001512,2026-01-17T00:51:35+00:00,21519.93,USD,Cooper Group,refund
SYN-0001513,2026-01-24T15:59:11+00:00,1635.06,USD,"Smith, Weeks and Arroyo",
SYN-0001514,2026-01-24T05:40:12+00:00,21144.31,USD,Evans-Cannon,wire
SYN-0001515,2026-01-17T22:09:59+00:00,14367.38,USD,Harper-Robles,internal_transfer
SYN-0001516,2026-01-20T16:39:30+00:00,17857.11,USD,"Brooks, Jenkins and Castro",refund
SYN-0001517,2026-01-27T23:57:41+00:00,1774.03,USD,Wright-Espinoza,fee
SYN-0001518,2026-01-23T09:04:28+00:00,14763.81,USD,"Price, Gray and Baker",wire
SYN-0001519,2026-01-12T19:55:14+00:00,3976.35,USD,Garrett-Black,internal_transfer
SYN-0001520,2026-01-04T04:57:55+00:00,5206.75,USD,"Aguirre, Cohen and Mitchell",
SYN-0001521,2026-01-21T22:19:27+00:00,24505.15,USD,"Patel, Adams and Lopez",refund
SYN-0001522,2026-01-17T14:41:34+00:00,17353.63,USD,White LLC,internal_transfer
SYN-0001523,2026-01-04T18:45:12+00:00,23271.65,USD,Walsh PLC,fee
SYN-0001524,2026-01-24T14:57:55+00:00,14804.49,USD,Nelson-Dean,
SYN-0001525,2026-01-27T22:43:26+00:00,20550.75,USD,Flores and Sons,
SYN-0001526,2026-01-20T16:47:02+00:00,14956.88,USD,Booker Inc,
SYN-0001527,2026-01-29T22:51:45+00:00,20496.82,USD,Compton LLC,refund
SYN-0001528,2026-01-03T23:37:55+00:00,5441.08,USD,Martinez-Gonzales,
SYN-0001529,2026-01-29T04:38:37+00:00,15903.68,USD,Hall and Sons,refund
SYN-0001530,2026-01-08T02:56:50+00:00,not-a-number,USD,Snyder LLC,fee
SYN-0001531,2026-01-26T18:57:28+00:00,9750.18,USD,Collins-Lloyd,
SYN-0001532,2026-01-10T11:58:05+00:00,17038.24,USD,Ford-Moody,
SYN-0001533,2026-01-28T16:25:12+00:00,22830.19,USD,Miller-Christensen,refund
SYN-0001534,2026-01-22T02:29:37+00:00,24564.53,USD,Brown Group,fee
SYN-0001535,2026-01-05T08:01:38+00:00,203.97,USD,Daniels and Sons,internal_transfer
SYN-0001536,2026-01-20T14:55:26+00:00,3189.76,USD,Huang LLC,refund
SYN-0001537,2026-01-18T22:10:33+00:00,24197.52,USD,Clayton-Martinez,internal_transfer
SYN-0001538,2026-01-28T04:28:57+00:00,not-a-number,USD,"Wright, Wise and Ramos",refund
SYN-0001539,2026-01-06T07:48:28+00:00,7055.95,USD,"Vang, Gonzalez and Moss",refund
SYN-0001540,2026-01-21T22:59:06+00:00,3127.95,12A,Boyd and Sons,
SYN-0001541,2026-01-19T12:33:19+00:00,13628.42,USD,Price-Ali,wire
SYN-0001542,2026-01-24T01:15:55+00:00,4706.48,USD,Moore-Chandler,
SYN-0001543,2026-01-18T11:45:56+00:00,10431.47,USD,"Pineda, Meyer and King",refund
SYN-0001544,2026-01-07T02:16:31+00:00,291.06,USD,"Evans, Ward and Williams",
SYN-0001545,2026-01-07T23:46:02+00:00,22122.33,USD,"Robinson, Rodriguez and Chen",fee
SYN-0001546,2026-01-07T14:11:24+00:00,3431.37,USD,Smith-Bauer,
SYN-0001547,2026-01-23T03:18:42+00:00,17385.07,USD,"Wilson, Mccormick and Smith",refund
SYN-0001548,2026-01-09T17:28:44+00:00,12735.86,USD,Perkins Ltd,wire
SYN-0001549,2026-01-22T20:20:28+00:00,8883.33,USD,Barker-Moore,wire
SYN-0001550,2026-01-30T08:22:44+00:00,14448.88,USD,Wright Group,
SYN-0001551,2026-01-12T11:50:01+00:00,12543.72,USD,Parks LLC,fee
SYN-0001552,2026-01-27T12:19:47+00:00,9174.88,USD,"Brown, Kelly and Moore",internal_transfer
SYN-0001553,2026-01-28T13:56:32+00:00,17622.36,USD,"Moody, Martinez and Hall",wire
SYN-0001554,2026-01-24T09:01:35+00:00,2002.5,USD,"Kramer, Sherman and Trujillo",fee
SYN-0001555,2026-01-26T13:18:35+00:00,24591.73,USD,Quinn-Smith,refund
SYN-0001556,2026-01-23T13:41:24+00:00,1956.79,USD,Howard-Taylor,internal_transfer
SYN-0001557,2026-01-05T07:02:50+00:00,11811.82,USD,Washington Group,
SYN-0001558,2026-01-04T18:58:19+00:00,15842.56,USD,"Phillips, Terry and Lopez",fee
SYN-0001559,2026-01-16T04:05:18+00:00,1320.3,USD,Stephens LLC,internal_transfer
SYN-0001560,2026-01-01T12:33:48+00:00,11351.42,USD,"Mcdonald, Dillon and George",wire
SYN-0001561,2026-01-28T20:43:04+00:00,8288.52,USD,"Martin, Schmidt and Cole",fee
SYN-0001562,2026-01-15T07:15:17+00:00,4188.54,USD,Weaver-Gibson,
SYN-0001563,2026-01-30T00:17:49+00:00,7602.47,USD,"Hunter, Gross and Andrade",fee
SYN-0001564,2026-01-13T15:26:17+00:00,15732.87,USD,"Vincent, Parsons and Allen",
SYN-0001565,2026-01-28T19:25:48+00:00,16408.34,USD,"Brown, Coffey and Fuentes",
SYN-0001566,2026-01-02T07:48:16+00:00,12119.52,USD,Warren Group,
SYN-0001567,2026-01-04T17:33:03+00:00,19594.29,USD,"Moore, Campbell and Ortiz",refund
SYN-0001568,2026-01-30T21:27:23+00:00,6881.15,USD,Rodriguez-Mills,
SYN-0001569,2026-01-06T09:57:52+00:00,4366.17,USD,Williams and Sons,internal_transfer
SYN-0001570,2026-01-08T08:05:08+00:00,11166.88,USD,Russo and Sons,fee
SYN-0001571,2026-01-13T16:22:52+00:00,17519.67,USD,Washington Inc,refund
SYN-0001572,2026-01-26T14:27:09+00:00,828.23,USD,Duncan Group,refund
SYN-0001573,2026-01-08T01:01:08+00:00,23348.61,USD,"Burns, Hanson and Garza",internal_transfer
SYN-0001574,2026-01-25T01:49:17+00:00,24839.65,USD,Diaz PLC,refund
SYN-0001575,2026-01-12T13:13:43+00:00,11005.19,USD,"Jones, Conrad and Clark",fee
SYN-0001576,2026-01-11T05:39:57+00:00,18359.29,USD,Hebert-Collier,internal_transfer
SYN-0001577,2026-01-13T20:02:35+00:00,20488.46,USD,Owen-Brown,refund
SYN-0001578,2026-01-23T12:36:59+00:00,11906.32,USD,"Paul, Zamora and Short",wire
SYN-0001579,2026-01-26T20:25:54+00:00,9495.64,USD,"Brown, Jensen and Rice",
SYN-0001580,2026-01-24T00:56:12+00:00,3629.6,USD,"Jones, Torres and Blackburn",
SYN-0001581,2026-01-01T13:49:17+00:00,23180.64,USD,"Davis, Hardy and Schmidt",
SYN-0001582,2026-01-16T07:48:14+00:00,17072.22,USD,Lee Ltd,internal_transfer
SYN-0001583,2026-01-26T19:00:05+00:00,8846.35,USD,Hudson and Sons,fee
SYN-0001584,2026-01-30T15:16:02+00:00,21459.03,USD,"Curry, Perry and Garcia",fee
SYN-0001585,2026-01-13T23:10:47+00:00,2457.82,USD,"Ray, Craig and Park",refund
SYN-0001586,2026-01-19T23:43:37+00:00,19329.0,USD,Andrade-Jackson,wire
SYN-0001587,2026-01-29T13:54:48+00:00,4873.95,USD,Pierce PLC,refund
SYN-0001588,2026-01-09T17:37:05+00:00,13690.77,USD,Sandoval-Ferguson,
SYN-0001589,2026-01-04T07:10:11+00:00,10281.81,USD,"Ramos, Gomez and Edwards",
SYN-0001590,2026-01-22T15:33:37+00:00,5486.19,USD,Kirk-Gutierrez,
SYN-0001591,2026-01-10T08:57:14+00:00,593.49,USD,"Jordan, Swanson and Franklin",
SYN-0001592,2026-01-29T20:13:17+00:00,22349.28,USD,"Gardner, Brooks and Pierce",fee
SYN-0001593,2026-01-30T02:20:02+00:00,3045.63,USD,"King, Nixon and West",fee
SYN-0001594,2026-01-05T04:38:50+00:00,15117.54,USD,Smith-Johnson,refund
SYN-0001595,2026-01-28T11:31:04+00:00,24179.17,USD,Larson-Holmes,refund
SYN-0001596,2026-01-09T22:40:55+00:00,7364.92,USD,Smith-Joyce,
SYN-0001597,2026-01-04T16:12:48+00:00,11336.64,USD,Foley Inc,fee
SYN-0001598,2026-01-21T17:28:18+00:00,22584.88,USD,"Short, Ellison and Dixon",fee
SYN-0001599,2026-01-16T16:47:35+00:00,4049.99,USD,"Howe, Moore and Johnson",
SYN-0001600,2026-01-04T00:41:11+00:00,9715.37,USD,Moore-Baker,wire
SYN-0001601,2026-01-13T12:52:11+00:00,6617.36,USD,"Wright, Scott and Evans",refund
SYN-0001602,2026-01-24T20:53:50+00:00,15257.94,USD,"Ross, Hardin and Navarro",
SYN-0001603,2026-01-24T21:17:17+00:00,3597.67,USD,"Nguyen, Olson and Freeman",
SYN-0001604,2026-01-11T14:26:19+00:00,16083.81,USD,"Warner, Weiss and Davis",internal_transfer
SYN-0001605,2026-01-13T13:45:09+00:00,872.49,USD,"Evans, Cross and Johnston",
SYN-0001606,2026-01-13T03:57:57+00:00,11147.61,USD,Deleon LLC,refund
SYN-0001607,2026-01-08T05:25:40+00:00,16008.74,USD,Hobbs-Hamilton,fee
SYN-0001608,2026-01-19T22:56:47+00:00,3791.04,USD,Kane and Sons,
SYN-0001609,2026-01-19T23:55:58+00:00,93.59,USD,"Delgado, Guzman and Smith",internal_transfer
SYN-0001610,2026-01-24T19:40:58+00:00,10902.01,USD,"Reyes, Torres and Williams",wire
SYN-0001611,2026-01-04T09:40:19+00:00,5646.95,USD,"Cunningham, Murphy and Wolfe",internal_transfer
SYN-0001612,2026-01-24T09:38:52+00:00,14181.53,USD,Williams Ltd,
SYN-0001613,2026-01-18T10:10:12+00:00,17046.21,USD,Maddox-Mullins,
SYN-0001614,2026-01-05T09:38:04+00:00,13366.12,USD,"Wagner, Walker and Roberts",
SYN-0001615,2026-01-04T21:44:20+00:00,11491.52,USD,Hernandez-Rogers,refund
SYN-0001616,2026-01-10T20:39:09+00:00,13862.33,USD,Duncan-Williams,
SYN-0001617,2026-01-10T06:32:05+00:00,17397.36,USD,Baker-Ross,
SYN-0001618,2026-01-18T10:34:10+00:00,2122.48,USD,Ayala-Anderson,wire
SYN-0001619,2026-01-10T04:44:31+00:00,893.42,USD,Castillo and Sons,
SYN-0001620,2026-01-29T18:49:53+00:00,14129.00,USD,,
SYN-0001621,2026-01-15T22:31:56+00:00,13348.97,USD,Foster-Duncan,wire
SYN-0001622,2026-01-22T19:28:51+00:00,927.03,USD,"Gilbert, Fitzgerald and Sanchez",
SYN-0001623,2026-01-03T01:52:57+00:00,2955.56,USD,Adams Group,wire
SYN-0001624,2026-01-26T09:28:42+00:00,23502.3,USD,Cohen-Johnston,wire
SYN-0001625,2026-01-27T01:08:21+00:00,18526.55,USD,Powers Group,
SYN-0001626,2026-01-04T11:55:30+00:00,18386.76,USD,Bailey-Flores,
SYN-0001627,2026-01-01T22:12:36+00:00,22679.56,USD,"Rios, Carrillo and Jackson",wire
SYN-0001628,2026-01-12T18:44:44+00:00,16220.01,USD,Jensen-Branch,fee
SYN-0001629,2026-01-03T10:12:19+00:00,490.97,12A,Hanson-Alexander,
SYN-0001630,2026-01-29T16:36:51+00:00,20445.19,USD,Gonzalez LLC,
SYN-0001631,2026-01-25T03:12:50+00:00,19979.58,USD,Todd Inc,internal_transfer
SYN-0001632,2026-01-10T20:05:38+00:00,8434.24,USD,Singh and Sons,wire
SYN-0001633,2026-01-20T12:22:26+00:00,3020.94,USD,"Mcintosh, Melton and Wilkins",
SYN-0001634,2026-01-27T12:00:06+00:00,8040.43,USD,Cooper Inc,
SYN-0001635,2026-01-11T08:25:59+00:00,1140.62,USD,Cole-Johnson,refund
SYN-0001636,2026-01-04T01:39:31+00:00,6848.06,USD,Singh and Sons,
SYN-0001637,2026-01-09T03:47:36+00:00,9248.81,USD,Payne LLC,fee
SYN-0001638,2026-01-12T19:51:59+00:00,1018.43,USD,"Webb, Blair and Thomas",internal_transfer
SYN-0001639,2026-01-30T17:32:45+00:00,19441.76,USD,"Barnett, Bennett and Escobar",wire
SYN-0001640,2026-01-24T15:21:29+00:00,21759.00,USD,,
SYN-0001641,2026-01-29T19:44:46+00:00,10406.14,USD,"Williams, Jackson and Campbell",
SYN-0001642,2026-01-24T02:35:41+00:00,3173.18,USD,"Williamson, Brown and Pena",fee
SYN-0001643,2026-01-14T03:40:45+00:00,11261.03,USD,Jones Ltd,internal_transfer
SYN-0001644,2026-01-09T11:21:51+00:00,17292.15,USD,Alvarado-Durham,internal_transfer
SYN-0001645,2026-01-25T06:24:40+00:00,23757.5,USD,Lin-Smith,internal_transfer
SYN-0001646,2026-01-15T14:55:23+00:00,10470.23,USD,"Hughes, Whitney and Romero",
SYN-0001647,2026-01-10T07:34:58+00:00,24665.1,USD,"Garcia, Stewart and Delacruz",
SYN-0001648,2026-01-18T13:38:44+00:00,19028.44,USD,"Miller, Gonzalez and Rasmussen",refund
SYN-0001649,2026-01-11T15:28:30+00:00,19258.51,USD,"House, Smith and Wright",wire
SYN-0001650,2026-01-14T10:03:37+00:00,4843.78,USD,"Torres, Burns and Garner",
SYN-0001651,2026-01-24T00:43:51+00:00,4408.92,USD,Reed LLC,wire
SYN-0001652,2026-01-03T02:13:59+00:00,16121.88,USD,Garrett-Young,
SYN-0001653,2026-01-22T02:25:45+00:00,8358.03,USD,"Hill, Brown and Scott",
SYN-0001654,2026-01-22T23:57:18+00:00,2611.42,USD,Zamora-Briggs,
SYN-0001655,2026-01-27T02:04:13+00:00,3951.98,USD,Raymond LLC,
SYN-0001656,2026-01-25T23:54:22+00:00,25421.00,USD,,
SYN-0001657,2026-01-29T18:33:11+00:00,8149.98,USD,Hernandez Group,internal_transfer
SYN-0001658,2026-01-16T19:27:01+00:00,19474.6,USD,"Taylor, Blair and Meyer",
SYN-0001659,2026-01-05T18:15:10+00:00,18443.96,USD,"Salazar, Garrett and Perez",
SYN-0001660,2026-01-19T05:31:36+00:00,1839.17,USD,Berry Group,
SYN-0001661,2026-01-03T15:18:35+00:00,3624.39,USD,Browning-Murphy,wire
SYN-0001662,2026-01-23T02:06:10+00:00,9683.87,USD,"Anderson, Delgado and Carpenter",
SYN-0001663,2026-01-10T10:12:24+00:00,8965.4,USD,"Mcbride, Huffman and Parker",fee
SYN-0001664,2026-01-17T07:20:30+00:00,803.33,USD,"Roach, Browning and Jordan",
SYN-0001665,2026-01-14T14:55:39+00:00,2778.62,USD,Douglas PLC,
SYN-0001666,2026-01-21T07:15:57+00:00,19008.73,USD,Stewart PLC,
SYN-0001667,2026-01-15T07:53:17+00:00,3920.55,USD,"Fry, Wilson and Stewart",internal_transfer
SYN-0001668,2026-01-30T16:28:54+00:00,14453.46,USD,Acosta LLC,
SYN-0001669,2026-01-12T03:37:21+00:00,10292.99,USD,Ali-Turner,
SYN-0001670,2026-01-11T12:10:26+00:00,11837.75,USD,"Peck, Shannon and Mahoney",internal_transfer
SYN-0001671,2026-01-01T16:53:53+00:00,10703.33,USD,Hernandez-Lopez,fee
SYN-0001672,2026-01-13T00:44:40+00:00,10856.78,USD,Lopez PLC,
SYN-0001673,2026-01-29T17:27:50+00:00,22843.95,USD,"Adams, Bradley and Hall",
SYN-0001674,2026-01-21T06:44:22+00:00,1002.43,USD,Hall Inc,
SYN-0001675,2026-01-25T11:27:16+00:00,10643.02,USD,Miller-Chan,
SYN-0001676,2026-01-05T18:10:38+00:00,12382.63,USD,Shaw PLC,wire
SYN-0001677,2026-01-01T14:28:25+00:00,18294.93,USD,Joseph-Brooks,fee
SYN-0001678,2026-01-07T10:37:14+00:00,7395.46,USD,Henry-Taylor,
SYN-0001679,2026-01-05T09:42:27+00:00,11995.09,USD,Perez Group,
SYN-0001680,2026-01-23T07:06:11+00:00,14259.95,USD,Schaefer Group,refund
SYN-0001681,2026-01-23T01:55:40+00:00,19296.1,USD,Newton and Sons,wire
SYN-0001682,2026-01-20T16:16:44+00:00,19746.68,USD,Jones Group,
SYN-0001683,2026-01-23T12:56:37+00:00,15835.42,USD,"Burns, Nguyen and Ellis",fee
SYN-0001684,2026-01-04T10:22:11+00:00,22335.97,USD,Patterson Inc,wire
SYN-0001685,2026-01-02T14:06:53+00:00,10648.13,USD,"Moss, James and Edwards",
SYN-0001686,2026-01-30T17:36:56+00:00,14381.16,USD,"Crosby, Armstrong and Herrera",internal_transfer
SYN-0001687,2026-01-04T22:19:26+00:00,22021.3,USD,"Liu, Buchanan and Meyer",internal_transfer
SYN-0001688,2026-01-03T15:51:36+00:00,23633.11,USD,Bryant-Rich,internal_transfer
SYN-0001689,2026-01-03T12:04:29+00:00,9574.49,USD,Stone Group,
SYN-0001690,2026-01-02T23:37:19+00:00,9161.46,USD,"Williams, Hughes and Hubbard",
SYN-0001691,2026-01-04T06:04:03+00:00,17733.72,USD,Lee Group,internal_transfer
SYN-0001692,2026-01-17T06:13:16+00:00,13491.31,USD,Wilkerson-Ayala,
SYN-0001693,2026-01-29T03:53:17+00:00,23977.63,USD,Murray-Henderson,refund
SYN-0001694,2026-01-11T22:39:12+00:00,8818.44,USD,"Ellison, Vaughn and Mckee",
SYN-0001695,2026-01-21T12:44:53+00:00,1362.45,USD,Gallegos-Hayes,
SYN-0001696,2026-01-22T23:05:47+00:00,12536.75,USD,"Mason, White and Richards",wire
SYN-0001697,2026-01-23T19:46:50+00:00,13298.08,USD,"Payne, Long and Morris",fee
SYN-0001698,2026-01-15T04:30:45+00:00,15524.16,USD,White PLC,wire
SYN-0001699,2026-01-04T04:27:42+00:00,22297.69,USD,"Huang, Khan and Davis",
SYN-0001700,2026-01-04T21:24:19+00:00,22448.75,USD,Holt-Meadows,wire
SYN-0001701,2026-01-04T17:39:00+00:00,4119.99,USD,Higgins Inc,
SYN-0001702,2026-01-08T04:22:44+00:00,3763.3,USD,Wilson Group,wire
SYN-0001703,2026-01-02T02:26:09+00:00,10414.0,USD,"Cox, Mills and Cruz",
SYN-0001704,2026-01-07T09:49:22+00:00,8668.16,USD,"Salazar, Moore and Pierce",wire
SYN-0001705,2026-01-02T01:01:43+00:00,4727.33,USD,Tate LLC,
SYN-0001706,2026-01-12T06:40:54+00:00,3225.14,usd,"Savage, Huffman and Martin",
SYN-0001707,2026-01-16T20:10:28+00:00,14834.34,USD,White Ltd,wire
SYN-0001708,2026-01-27T15:00:44+00:00,11450.72,USD,Barnes LLC,wire
SYN-0001709,2026-01-15T21:05:33+00:00,19731.9,USD,"Mack, Griffin and Sims",
SYN-0001710,2026-01-19T01:17:51+00:00,19243.97,USD,Roach and Sons,
SYN-0001711,2026-01-18T03:24:56+00:00,11398.71,USD,Dean LLC,
SYN-0001712,2026-01-08T19:20:01+00:00,13383.38,USD,Ellis Group,fee
SYN-0001713,2026-01-09T12:18:30+00:00,17703.07,USD,"Aguirre, Franklin and Snyder",refund
SYN-0001714,2026-01-08T10:49:21+00:00,5948.4,USD,Chapman Group,
SYN-0001715,2026-01-16T08:53:45+00:00,3162.71,USD,Ortiz-Miller,internal_transfer
SYN-0001716,2026-01-09T22:57:14+00:00,14062.62,USD,"Smith, Khan and Ramirez",
SYN-0001717,2026-01-16T09:15:58+00:00,39389.00,USD,,
SYN-0001718,2026-01-08T21:26:23+00:00,7539.69,USD,"Grant, Bryan and Williams",internal_transfer
SYN-0001719,2026-01-20T15:20:57+00:00,19213.19,USD,Brown LLC,wire
SYN-0001720,2026-01-16T13:04:51+00:00,108.35,USD,Thomas Inc,
SYN-0001721,2026-01-25T15:10:27+00:00,16181.45,USD,"Lane, Morrison and Rivera",
SYN-0001722,2026-01-15T01:40:23+00:00,24517.26,USD,Williams Group,refund
SYN-0001723,2026-01-08T03:21:52+00:00,14131.22,USD,Martin LLC,refund
SYN-0001724,2026-01-22T11:05:25+00:00,17228.99,USD,"Guerrero, Graves and Armstrong",
SYN-0001725,2026-01-02T22:41:51+00:00,16950.53,USD,"Thompson, Gibson and Riley",
SYN-0001726,2026-01-02T04:53:20+00:00,15438.43,USD,Davis LLC,wire
SYN-0001727,2026-01-18T08:23:37+00:00,8159.84,USD,Richardson-Gray,
SYN-0001728,2026-01-10T11:21:57+00:00,13161.32,USD,Chang PLC,internal_transfer
SYN-0001729,2026-01-14T11:48:31+00:00,564.69,USD,Carter and Sons,
SYN-0001730,2026-01-22T14:59:46+00:00,16789.27,USD,Neal LLC,fee
SYN-0001731,2026-01-25T20:16:32+00:00,4862.06,USD,Rose-Warren,wire
SYN-0001732,2026-01-30T08:58:00+00:00,23585.11,USD,"Clark, Brown and Duncan",internal_transfer
SYN-0001733,2026-01-18T12:40:15+00:00,3699.5,USD,"Rice, Miller and Ramsey",wire
SYN-0001734,2026-01-18T22:39:00+00:00,9321.41,USD,"Peck, Andersen and Mitchell",wire
SYN-0001735,2026-01-18T01:21:29+00:00,24438.11,USD,"Abbott, Green and Andrews",
SYN-0001736,2026-01-05T06:03:35+00:00,18196.61,USD,"Gomez, Anderson and Hart",
SYN-0001737,2026-01-21T04:13:13+00:00,11063.17,USD,"Daniel, Jimenez and Morton",refund
SYN-0001738,2026-01-21T13:48:01+00:00,22410.82,USD,"Hall, Roberts and Lee",fee
SYN-0001739,2026-01-29T12:06:51+00:00,2152.86,USD,Johnson Ltd,internal_transfer
SYN-0001740,2026-01-24T00:57:51+00:00,13133.0,USD,Mclaughlin and Sons,refund
SYN-0001741,2026-01-29T16:11:26+00:00,9394.93,USD,"Duarte, Gutierrez and Cook",refund
SYN-0001742,2026-01-14T06:27:04+00:00,not-a-number,USD,"Shaffer, Lewis and Davidson",wire
SYN-0001743,2026-01-23T10:24:31+00:00,14198.34,USD,"Campbell, Tyler and Parker",fee
SYN-0001744,2026-01-10T16:09:06+00:00,20807.26,USD,"Pierce, Wang and Wilson",
SYN-0001745,2026-01-24T19:34:25+00:00,20570.16,USD,Peterson-Ramsey,
SYN-0001746,2026-01-29T09:49:01+00:00,12353.02,USD,"Choi, Collier and Lee",
SYN-0001747,2026-01-11T21:35:06+00:00,19780.7,USD,Nielsen-Mendoza,
SYN-0001748,2026-01-15T13:43:21+00:00,20856.24,USD,Robles-Brewer,fee
SYN-0001749,2026-01-14T23:10:55+00:00,4485.13,USD,Moore-Murray,wire
SYN-0001750,2026-01-12T21:09:17+00:00,2984.75,USD,"Huang, Ford and Olsen",
SYN-0001751,2026-01-04T05:44:24+00:00,18639.39,USD,"Brown, Meyer and Cunningham",internal_transfer
SYN-0001752,2026-01-28T10:56:31+00:00,21708.78,USD,"Stewart, Herrera and Clark",wire
SYN-0001753,2026-01-24T02:37:39+00:00,20457.2,USD,"Rivera, Hendricks and Flynn",fee
SYN-0001754,2026-01-28T22:13:50+00:00,21132.16,USD,Montes LLC,
SYN-0001755,2026-01-03T20:10:10+00:00,7992.71,USD,Morgan Group,
SYN-0001756,2026-01-07T13:51:57+00:00,4083.56,USD,"Ferguson, Martin and Obrien",
SYN-0001757,2026-01-21T08:46:09+00:00,22802.7,USD,Larson LLC,fee
SYN-0001758,2026-01-15T01:42:25+00:00,13240.78,USD,"Hodge, Mckinney and Nelson",
SYN-0001759,2026-01-25T22:41:52+00:00,19161.29,USD,Crawford and Sons,
SYN-0001760,2026-01-05T14:06:38+00:00,18815.96,USD,Hayes-Sampson,internal_transfer
SYN-0001761,2026-01-16T08:24:42+00:00,21125.03,USD,Warren and Sons,refund
SYN-0001762,2026-01-14T04:16:21+00:00,17449.49,USD,Brooks Inc,fee
SYN-0001763,2026-01-26T22:38:41+00:00,8791.38,USD,Gentry Group,internal_transfer
SYN-0001764,2026-01-07T15:33:27+00:00,7036.16,USD,"Johnson, Webb and Porter",internal_transfer
SYN-0001765,2026-01-21T00:00:30+00:00,23022.76,USD,Peterson Group,
SYN-0001766,2026-01-11T13:50:39+00:00,12585.07,USD,"Russo, Collins and Murphy",
SYN-0001767,2026-01-28T02:52:49+00:00,17241.63,USD,Short PLC,internal_transfer
SYN-0001768,2026-01-26T19:56:10+00:00,13778.27,USD,"Haney, Harris and Johnson",fee
SYN-0001769,2026-01-06T12:46:51+00:00,11512.82,USD,Reeves-Boyd,wire
SYN-0001770,2026-01-07T08:53:47+00:00,11988.48,USD,Collins Inc,
SYN-0001771,2026-01-18T14:25:22+00:00,20426.15,USD,"Charles, Wiggins and Cook",
SYN-0001772,2026-01-30T00:18:40+00:00,19089.98,USD,Garcia Ltd,internal_transfer
SYN-0001773,2026-01-15T18:58:58+00:00,18611.76,USD,"Edwards, Lane and Collins",
SYN-0001774,2026-01-07T05:57:47+00:00,17356.41,USD,Flores and Sons,refund
SYN-0001775,2026-01-15T22:10:47+00:00,5246.82,USD,Hill-Flores,
SYN-0001776,2026-01-21T14:56:01+00:00,19075.83,USD,Lambert-Nelson,fee
SYN-0001777,2026-01-01T21:54:39+00:00,12106.89,USD,Hill Inc,refund
SYN-0001778,2026-01-10T12:45:55+00:00,820.79,USD,"Castro, Garcia and Daniels",
SYN-0001779,2026-01-29T19:06:01+00:00,11727.59,USD,"Flores, Thomas and Bush",
SYN-0001780,2026-01-03T02:25:35+00:00,7541.84,USD,Andrews-Jackson,
SYN-0001781,2026-01-05T16:26:05+00:00,49440.00,USD,,
SYN-0001782,2026-01-10T17:02:43+00:00,16765.35,USD,Austin-Morgan,
SYN-0001783,2026-01-08T01:35:10+00:00,1390.49,12A,Williams-Johnson,
SYN-0001784,2026-01-08T19:03:46+00:00,12516.36,USD,"Williams, Reyes and Miller",refund
SYN-0001785,2026-01-12T17:44:37+00:00,14256.31,USD,White-Carlson,internal_transfer
SYN-0001786,2026-01-29T01:34:28+00:00,350.59,USD,"Soto, Vaughn and Griffin",refund
SYN-0001787,2026-01-10T07:10:08+00:00,4295.16,USD,Edwards-Roth,
SYN-0001788,2026-01-01T05:02:36+00:00,2468.04,USD,"Chang, Lamb and Miller",fee
SYN-0001789,2026-01-25T11:25:48+00:00,17694.19,USD,Bradley-Davis,refund
SYN-0001790,2026-01-29T14:40:41+00:00,10992.21,USD,"Mcdonald, Bryant and Cohen",
SYN-0001791,2026-01-09T18:42:13+00:00,8871.2,USD,"Miranda, Ruiz and Meza",refund
SYN-0001792,2026-01-11T09:38:50+00:00,5689.63,USD,Callahan PLC,internal_transfer
SYN-0001793,2026-01-16T06:09:47+00:00,11648.08,USD,Durham-Myers,
SYN-0001794,2026-01-25T01:40:03+00:00,9031.9,USD,"Stark, Rivera and Valencia",refund
SYN-0001795,2026-01-02T23:18:44+00:00,8203.56,USD,Chavez-Johnson,
SYN-0001796,2026-01-14T18:25:52+00:00,15010.14,USD,Rodriguez-Mendoza,wire
SYN-0001797,2026-01-22T13:14:45+00:00,13848.34,USD,Campbell LLC,
SYN-0001798,2026-01-21T18:36:41+00:00,21419.49,USD,"Andrews, Romero and Sullivan",
SYN-0001799,2026-01-24T02:12:13+00:00,9186.67,USD,"Robles, Nguyen and Banks",fee
SYN-0001800,2026-01-24T20:48:42+00:00,38709.00,USD,,
SYN-0001801,2026-01-05T03:02:20+00:00,3585.05,USD,Patel-Morales,
